mapid	extension	aspect	Day	twitter_id	handle	date_posted	tweet_id	website	description
daniel_isita_24	jpg	16x11	24	379176102	daniel_isita	2019-11-29T18:55:16Z	1200488411984990217	_	"@INEGI_INFORMA @tjukanov @datavizero @CONAPO_mx @MaratonLala @zoeperegrina @globalforests 24. Statistics
#30DayMapChallenge

Deaths reported by suicide for each state in Mexico in 2018. Jalisco (630), Estado de México (584) and Guanajuato (504) are the entities with the highest number of suicides. 
Data from @INEGI_INFORMA 
#MentalHealthMatters #mexico #suicide #map https://t.co/IOk1IOZwKU"
daniel_isita_25	jpg	16x11	25	379176102	daniel_isita	2019-12-01T00:37:35Z	1200936948606656513	_	"@INEGI_INFORMA @tjukanov @datavizero @CONAPO_mx @MaratonLala @zoeperegrina @globalforests 25. Climate
#30DayMapChallenge 

Main climates of Mexico.
#Climate #mexico #qgis https://t.co/ufU7uWlA6J"
daniel_isita_26	jpg	16x11	26	379176102	daniel_isita	2019-12-01T18:47:41Z	1201211281438625798	_	"@INEGI_INFORMA @tjukanov @datavizero @CONAPO_mx @MaratonLala @zoeperegrina @globalforests 26. Hydrology
#30DayMapChallenge

In his book (Prisoners of Geography), @Itwitius explains how the US achieved rapid development thanks to its navigable rivers (especially the Mississippi) unlike other countries such as Mexico.

#rivers #maps #mexico #qgis https://t.co/nf3xd2H56R"
daniel_isita_27	jpg	16x11	27	379176102	daniel_isita	2019-12-02T02:27:20Z	1201326955804712960	_	"@INEGI_INFORMA @tjukanov @datavizero @CONAPO_mx @MaratonLala @zoeperegrina @globalforests @Itwitius 27. Resources
#30DayMapChallenge

Human resources: police officers. 

This map shows the rate of police officers per 100,000 inhabitants in 2014, by state.

#qgis #maporn #mexico #humanresources #police https://t.co/v97Js3j2ZD"
datavizero_30	jpg	16x8	30	2362998974	datavizero	2019-12-01T01:46:07Z	1200954197409226752	_	"Un mapa de cada barrio de la CDMX.
#30DayMapChallenge  Day 30: Home https://t.co/vbOGpMGrCS"
David_I_Berry_05	png	16x9	05	951931529344770048	David_I_Berry	2019-11-05T21:17:05Z	1191826792849518592	_	"#30DayMapChallenge day 5 - raster

GFS planetary boundary layer height forecast (for 1800z, 4th Nov.) https://t.co/O3ehVTWK95"
DavidNg96191301_11	jpg	16x12	11	799989757472374784	DavidNg96191301	2019-11-15T20:54:11Z	1195444908502507520	_	"#30DayMapChallenge
day 11: Elevation
Mount Kenya. https://t.co/H4M2ovt7G0"
DavidNg96191301_15	jpg	11x16	15	799989757472374784	DavidNg96191301	2019-11-15T20:51:59Z	1195444357689729025	_	"#30DayMapChallenge
day 15:  names https://t.co/26fuulTpd4"
ddiazescandon_18	jpg	16x11	18	85232878	ddiazescandon	2019-11-19T04:47:31Z	1196651191016411136	_	"#30DayMapChallenge Day 18: Globe 

Density of #30DayMapChallenge tweets per country so far @googleearth #qgis @7Javier6 https://t.co/iQbzvPl4zu"
ddiazescandon_20	jpg	16x11	20	85232878	ddiazescandon	2019-11-21T14:25:32Z	1197521428599361537	_	#30DayMapChallenge Día 20 #Rural, Distribución del registro único de víctimas del conflicto acumulado en Colombia, por municipios. La cifra va en 10'453.171 y sumando (@UnidadVictimas 2019) @7Javier6  #21NSomosTodos @CentroMemoriaH El conflicto es real #UnidosPorLasVictimas https://t.co/UUjENkFFHb
ddiazescandon_25	jpg	9x16	25	85232878	ddiazescandon	2019-11-25T14:02:59Z	1198965306485436417	_	"#30DayMapChallenge Day 25 Climate, Density of abandoned oil/gas wells and current oil industry pipelines in #Alberta #ClimateEmergency 
@AER_news
@sharonjriley
@thenarwhalca
https://t.co/cPqPzDqq8s 
@7Javier6 https://t.co/4jevNhczni"
ddiazescandon_30	jpg	16x12	30	85232878	ddiazescandon	2019-11-30T19:29:45Z	1200859478079336449	_	#30DayMapChallenge Day 30 Home Sweet Home,  #Mom #OddThingsOnMyChristmasList  @tjukanov Thank you for this challenge @7Javier6 https://t.co/v6Vp85Mg9T
DeniseDSLu_09	jpg	11x16	09	237889929	DeniseDSLu	2019-11-10T06:58:52Z	1193422754869063680	_	Day 9 of #30DayMapChallenge – Yellow. Went an extra step from Day 1’s Dunkin map…. There’s 200+ McDonalds in NYC, and most of Manhattan and The Bronx are within a 10 minute walk from a location. https://t.co/cvaDXkaYHH
DeniseDSLu_10	jpg	16x9	10	237889929	DeniseDSLu	2019-11-11T04:57:15Z	1193754537192042497	_	Day 10 of #30DayMapChallenge – Black and White. Here’s a map of sesame seed production (sesame comes in black/white varieties etc….). Bare bones, looks kind of like a Chinese brush painting?? https://t.co/8A6b7AaDsG
DeniseDSLu_11	jpg	16x12	11	237889929	DeniseDSLu	2019-11-12T07:03:25Z	1194148675817263104	_	Day 11 of #30DayMapChallenge – Elevation. Getting loopy… here’s greenhouse gas emissions from croplands faked out as “mountains” on color relief. A lot of emissions from rice paddies in South Asia! https://t.co/i5hN1poLd6
DeniseDSLu_12	jpg	16x16	12	237889929	DeniseDSLu	2019-11-13T05:55:29Z	1194493970191147008	_	Day 12 of #30DayMapChallenge – Movement. Here’s U.S. soybean exports on an Azimuthal Equidistant projection (?!!?), looks a bit WWII propaganda-esque…? https://t.co/5juzEBIYSi
DeniseDSLu_13	jpg	16x13	13	237889929	DeniseDSLu	2019-11-14T06:56:26Z	1194871695846318080	_	Day 13 of #30DayMapChallenge – Tracks. Here’s the flight path of a Himalaya vulture, presumably while looking for food... https://t.co/86BKkcyCIQ
DeniseDSLu_14	jpg	9x16	14	237889929	DeniseDSLu	2019-11-15T04:52:23Z	1195202867134697472	_	"Controversial map for Day 14 of #30DayMapChallenge – Boundaries. Sandwiches in New Jersey……

[hides] https://t.co/rL40wuKTVB"
DeniseDSLu_16	jpg	16x11	16	237889929	DeniseDSLu	2019-11-18T05:25:25Z	1196298341652586496	_	"Day 16 of #30DayMapChallenge – Places. Here’s SOME of my favorite places to eat in QUEENS aka the best borough, fight me.
For some reason I decided to go with a cartoon theme + comic sans on the map 😎

(Falling a day behind again…..) https://t.co/XO8zxn5CNv"
DeniseDSLu_17	jpg	16x9	17	237889929	DeniseDSLu	2019-11-19T06:12:50Z	1196672663026118658	_	Day 17 of #30DayMapChallenge – Zones. Here’s a plant hardiness zone map for Alaska. Gardeners can use the zones to determine when certain plants will thrive based on average lowest temperature of a certain location. https://t.co/vCIgLDJKyh
DeniseDSLu_18	jpg	16x9	18	237889929	DeniseDSLu	2019-11-20T06:32:43Z	1197040052838293504	_	Day 18 of #30DayMapChallenge – Globe. Loose interpretation here… but I used Google Earth Studio for the first time (+ this easy tut https://t.co/URJw5GxV1f) to zoom in to some incredibly intricate rice terraced fields in Vietnam! https://t.co/AlPDMkQ4XA
DeniseDSLu_19	jpg	11x16	19	237889929	DeniseDSLu	2019-11-21T06:23:39Z	1197400159690350593	_	Day 19 of #30DayMapChallenge - Urban. Here’s a dot density map of people living in food deserts in New York, based on census tract-level data from USDA. https://t.co/1dKArqqGf6
DeniseDSLu_20	jpg	16x11	20	237889929	DeniseDSLu	2019-11-22T03:38:21Z	1197720947429707778	_	Day 20 of #30DayMapChallenge – Rural. Using different cut of same data from yesterday, here’s a dot density map of people living in rural food deserts, &gt;20 miles from a supermarket! https://t.co/QsFe4UE19g
DeniseDSLu_21	jpg	16x9	21	237889929	DeniseDSLu	2019-11-23T05:22:07Z	1198109452504911872	_	Day 21 of #30DayMapChallenge – Environment. Here’s a Pennsylvania soil map (tangentially food-related because it could be used for farming??) https://t.co/FoSJ71SIVb
DeniseDSLu_22	jpg	16x6	22	237889929	DeniseDSLu	2019-11-24T16:37:28Z	1198641794784870400	_	Day 22 of #30DayMapChallenge – Built Environment. Here are store buildings (including retail food places) in Manhattan, which is more commercial and has a hodgepodge of stores vs. Brooklyn, which is more residential and has retail along main boulevards. https://t.co/WOXZdwu8aD
DeniseDSLu_23	jpg	15x16	23	237889929	DeniseDSLu	2019-11-24T20:37:16Z	1198702142648967169	_	Day 23 of #30DayMapChallenge – Population. NYCDOH tags restaurants by cuisine (it’s imperfect), which is kind of like a proxy for pockets of communities who live in different parts of the city.  Here are some of the cuisines: https://t.co/tO3pOlsiIy
DeniseDSLu_24	jpg	16x9	24	237889929	DeniseDSLu	2019-11-27T06:58:32Z	1199583267927863298	_	Day 24 of #30DayMapChallenge – Statistics. Going simple today… Two cuts from the same UNICEF dataset on malnutrition: First map is overview, second map shows which countries have a discrepancy between wealthy and poor populations. https://t.co/wobDYXYL1U
DeniseDSLu_25	jpg	16x10	25	237889929	DeniseDSLu	2019-11-28T04:54:14Z	1199914371134177280	_	Day 25 of #30DayMapChallenge – Climate. Here’s effects of climate change on rice yields across the globe. https://t.co/jCSp75FWlH
DeniseDSLu_26	jpg	16x12	26	237889929	DeniseDSLu	2019-11-30T04:13:12Z	1200628823190052864	_	Day 26 of #30DayMapChallenge – Hydrology. Today in Using USGS Swatches Not For Their Original Intent, here’s some ocean uses by fishing in Hawai‘i. https://t.co/Gy5bwMUcUP
DeniseDSLu_27	jpg	16x11	27	237889929	DeniseDSLu	2019-12-01T14:35:00Z	1201147690505031680	_	Day 27 of #30DayMapChallenge – Resources. Here’s water uses in the contiguous U.S. Been making a lot of maps lately using outer glow for no reason... https://t.co/DoCMFWyJjd
DeniseDSLu_28	jpg	16x10	28	237889929	DeniseDSLu	2019-12-01T14:44:44Z	1201150140553273344	_	Day 28 of #30DayMapChallenge – Funny. Is this funny or tragic you decide don’t look too hard. https://t.co/k11x59dxHr
DeniseDSLu_29	jpg	13x16	29	237889929	DeniseDSLu	2019-12-01T20:35:28Z	1201238405977378821	_	"Day 29 of #30DayMapChallenge  ~ * Experimental * ~. Here are all the counties that harvested turnips in 2017… in the shape of a turnip (???).

[good time to note that none of these maps I’ve made for the challenge are employer-sanctioned, please do not fire me] https://t.co/jmxF4yxxER"
DESCIFRA_09	png	16x9	09	257218656	DESCIFRA	2019-11-09T15:30:00Z	1193189001013936128	_	"Predominant Socio-economic levels (D+, D)
Day 9:Yellow #30DayMapChallenge 
#lovepredictinglocations #BigData https://t.co/BSNvSD92ws"
DESCIFRA_10	png	16x9	10	257218656	DESCIFRA	2019-11-10T17:01:10Z	1193574329948278784	_	"Areas with the highest influx of pedestrians
Day 10:Black and White #30DayMapChallenge 
#lovepredictinglocations #BigData https://t.co/iEmN8k2TvM"
DESCIFRA_11	png	16x9	11	257218656	DESCIFRA	2019-11-11T16:02:09Z	1193921865171001346	_	"Elevation of urban areas #CDMX and surroundings
Day 11: Elevation #30DayMapChallenge
#lovepredictinglocations #BigData https://t.co/QsHUZqPC3B"
DESCIFRA_12	jpg	16x8	12	257218656	DESCIFRA	2019-11-13T00:18:13Z	1194409091164262402	_	"Work, work, work, work, work! 24hr
Day 12: Movement #30DayMapChallenge
#lovepredictinglocations #BigData https://t.co/HUTMCRdkLR"
DESCIFRA_13	png	16x9	13	257218656	DESCIFRA	2019-11-13T16:09:27Z	1194648479408295936	_	"Mexican railroads
Day 13: Tracks #30DayMapChallenge
#lovepredictinglocations #BigData https://t.co/zJdMZHNWa6"
DESCIFRA_14	png	16x9	14	257218656	DESCIFRA	2019-11-14T17:20:02Z	1195028629425668096	_	"Delimitación de la Col. Anzures y escuelas en la delegación Miguel Hidalgo #CDMX
 Day 14:Boundaries #30DayMapChallenge 
 #lovepredictinglocations #BigData https://t.co/FelD8usYy5"
DESCIFRA_15	png	16x9	15	257218656	DESCIFRA	2019-11-15T21:44:01Z	1195457452696846337	_	"Mapa con trending topics en la mañana del viernes 15 de Noviembre 2019
Day15 #30DayMapChallenge
#lovepredictinglocations #BigData https://t.co/ev1E1SpX2s"
DESCIFRA_16	jpg	16x9	16	257218656	DESCIFRA	2019-11-16T17:03:05Z	1195749139595878401	_	"Mercados, Bancos, Hoteles, Gasolineras y Templos
 Alcaldía Cuauhtémoc, CDMX.
 Day 16:Places #30DayMapChallenge
 #lovepredictinglocations #BigData https://t.co/xHOVZzpiuH"
DESCIFRA_17	jpg	16x9	17	257218656	DESCIFRA	2019-11-17T16:33:00Z	1196103957925502976	_	"Work, residential and mixed areas in Tijuana
Day 17:Zones #30DayMapChallenge
#lovepredictinglocations #BigData @brunocaza all the best! https://t.co/rNI6UdMKkK"
DESCIFRA_19	png	16x9	19	257218656	DESCIFRA	2019-11-19T19:00:05Z	1196865747366170625	_	"Urban Zones: Mexico City, Estado de México, Hidalgo.
Day 19:Urban #30DayMapChallenge
#lovepredictinglocations #BigData https://t.co/akRG5aiNNG"
DESCIFRA_20	png	16x9	20	257218656	DESCIFRA	2019-11-20T21:56:26Z	1197272517163048960	_	"Más de 180 mil localidades rurales con menos de 2,500 habitantes en México.
 Day 20:Rural #30DayMapChallenge
 #lovepredictinglocations #BigData https://t.co/vgPitglV3n"
DESCIFRA_21	jpg	16x8	21	257218656	DESCIFRA	2019-11-21T18:56:18Z	1197589570650595330	_	"Áreas naturales protegidas Mexico
 Day 21: Environment #30DayMapChallenge
 #lovepredictinglocations #BigData https://t.co/FimfajZyE0"
DESCIFRA_22	png	16x9	22	257218656	DESCIFRA	2019-11-22T23:20:46Z	1198018516038963200	_	"Nivel de urbanización #CDMX y alrededores.
Day 22: Built  Environment #30DayMapChallenge
#lovepredictinglocations #BigData https://t.co/viOIhtjPiq"
DESCIFRA_23	jpg	16x9	23	257218656	DESCIFRA	2019-11-23T16:10:10Z	1198272539010764807	_	"Concentración de alumnos en Monterrey
Day 23: Population #30DayMapChallenge
#lovepredictinglocations #BigData https://t.co/Seq2tyH6Jv"
DESCIFRA_24	png	16x9	24	257218656	DESCIFRA	2019-11-24T17:05:05Z	1198648746734735360	_	"Crecimiento Poblacional 2000-2010 en Queretaro (Municipio)
Day 24: Statistics #30DayMapChallenge
#lovepredictinglocations #BigData #México https://t.co/EUNQ5A6Qsf"
DESCIFRA_25	png	16x9	25	257218656	DESCIFRA	2019-11-25T18:16:21Z	1199029068462723072	_	"Temperatura con respecto a la media máxima registrada en 2019
Day 25: Climate #30DayMapChallenge
#lovepredictinglocations #BigData #México https://t.co/UhMKOgflWM"
DESCIFRA_26	jpg	16x9	26	257218656	DESCIFRA	2019-11-26T15:50:55Z	1199354858811379720	_	"Precipitación en #México por estado en 2018
Day 26: Hidrology #30DayMapChallenge
#lovepredictinglocations #BigData https://t.co/zHivtoYLWd"
DESCIFRA_27	png	16x9	27	257218656	DESCIFRA	2019-11-27T17:02:36Z	1199735284818206721	_	"Land cover map of Mexico.
Day 27: Resources #30DayMapChallenge
#lovepredictinglocations #BigData https://t.co/FE0w0cw3Pd"
DESCIFRA_28	png	16x11	28	257218656	DESCIFRA	2019-11-28T23:54:36Z	1200201356168052736	_	"En tiempos de guerra..  😏❣️🙊
Day 28: Fun #30DayMapChallenge
#lovepredictinglocations #BigData
Moteles (DENUE) en la #CDMX https://t.co/qOJdweq0Gs"
DESCIFRA_29	png	16x9	29	257218656	DESCIFRA	2019-11-29T21:57:21Z	1200534236400431113	_	"Origen-Destino Terminal de Autobuses de Pasajeros de Oriente (TAPO). Datos de #movilidad.
 Day 29: Experimental.
 #30DayMapChallenge
 #lovepredictinglocations
 #BigData https://t.co/ryvKOpBXWa"
DESCIFRA_30	jpg	16x9	30	257218656	DESCIFRA	2019-11-30T17:07:00Z	1200823557107924993	_	"@DESCIFRA HQ radio 750. Población flotante y tráfico histórico 
Day 30: HOME #30DayMapChallenge
#lovepredictinglocations #BigData https://t.co/1nUHGfT9bK"
diegopajarito_05	jpg	16x11	05	107890940	diegopajarito	2019-11-05T09:35:23Z	1191650207232151552	_	"#30DayMapChallenge Day 5 #Raster
🏢🌏🐝
Airbnb beds Listed in AirBnb #Barcelona. #insideairbnb September 2019
Pixel size 100m
using @qgis

(Data from https://t.co/29ZE0Xt0Gz)

#gischat #geography #raster https://t.co/SePNvhC8p0"
diegopajarito_09	jpg	16x10	09	107890940	diegopajarito	2019-11-13T23:08:11Z	1194753856321806336	_	"#30DayMapChallenge Day 9 #Yellow
🌴🍌🌴🍌
Banana Production World Areas

Source @CGIARclimate 
https://t.co/wXTswHmbL6 
Using: 
@qgis

#gischat #ClimateSmartAgriculture #Geograpy https://t.co/83VZoJ8APg"
diegopajarito_10	png	16x10	10	107890940	diegopajarito	2019-11-13T23:49:08Z	1194764160711741440	_	"#30DayMapChallenge Day 10 #Black
💸💰🤑
Estimated Gross Domestic Product Per Capita

Source 
@WorldBank #NaturalEarth

Using: 
@qgis

#gischat #Economy #Geograpy https://t.co/GtZp4ZpUue"
drawingdata_23	jpg	16x16	23	3302833893	drawingdata	2019-11-24T13:12:41Z	1198590260223062016	_	"How big is the Austria city of Graz when it comes to regional elections (that happen to be today)? Find out yourself: https://t.co/wFJRuQfWcr

#30DayMapChallenge Day 23: population.

Thx @metropop_eu  for the tip https://t.co/JcQLrq9MQV"
drawingdata_28	jpg	16x9	28	3302833893	drawingdata	2019-11-29T19:22:57Z	1200495379432775685	_	"#30DayMapChallenge Day 28: Funny

Populated places from Natural Earth and the ratio of vowels and consonants in their (english) name. Yes, Switzerland is very generous. https://t.co/xAklMvDTxQ"
drawingdata_29	jpg	16x12	29	3302833893	drawingdata	2019-11-30T12:24:05Z	1200752358487207936	_	"#30DayMapChallenge Day 29: Experimental

Experimenting what different projections from the https://t.co/hbOHn9krAX package do to a simple map of Austria (without any adjustments) https://t.co/u7eNqhcZvC"
drawingdata_30	jpg	16x9	30	3302833893	drawingdata	2019-11-30T20:27:05Z	1200873907882020869	_	"#30DayMapChallenge Day 30: Home

To finish up, the 135 populated places (again from Natural Earth) which lie within +/- 0.5 degrees long or lat from home. https://t.co/ufFIB5GLpt"
Elio_Javi_13	jpg	16x12	13	836653702182207492	Elio_Javi	2019-11-13T19:45:18Z	1194702798719528961	_	"Day 13: How to make an interactive #Map with #leaflet #rstats. Data from @OrdnanceIreland @GovDataIE (Roads - OSi National 250k Map of Ireland).

Code: https://t.co/y6OcXWFQGW

#30DayMapChallenge https://t.co/FspIatbKbv"
Elio_Javi_14	png	14x16	14	836653702182207492	Elio_Javi	2019-11-14T17:20:13Z	1195028675307200512	_	"@OrdnanceIreland @GovDataIE Day 14: I've tested the cartography package by 
@rgeomatic (https://t.co/Mh1AH2cKr7), definitely something to explore!!   

Code: https://t.co/y6OcXWFQGW 

#30DayMapChallenge #rstats https://t.co/TL9zor54zz"
Elio_Javi_25	jpg	16x16	25	836653702182207492	Elio_Javi	2019-11-25T21:57:20Z	1199084679837696000	_	"Day 25: Climate. Monthly average air temperature. Data from @ECMWF @CopernicusEU 

Code: https://t.co/y6OcXWFQGW

#30DayMapChallenge #rstats https://t.co/wBFPt3l78H"
